road	R251
km	2.749
type	Box Culvert
lrpName	LRP002c
name	RANGA DOOD BOX CULVERT
length	3
condition	A
structureNr	102760
est cost	0.6
roadName	Golapganj-Dhaka Dakhin-Baraigram-Vadeswar Road
chainage	2.749
width	5.4
constructionYear	1980
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.83886111111111
lon	92.02455555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102760&vRoadID=100&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102760&vRoadID=100&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102760&vRoadID=100&vSurveyYear=2004&vSubdivID=562
