road	Z6033
km	9.965
type	RCC Girder Bridge
lrpName	LRP010a
name	.
length	11.15
condition	B
structureNr	111150
est cost	0.02
roadName	Bhangura Upazilla Connecting Road
chainage	9.965
width	6.13
constructionYear	1981
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.184444444444445
lon	89.39194444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111150&vRoadID=561&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111150&vRoadID=561&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111150&vRoadID=561&vSurveyYear=2004&vSubdivID=310
