road	Z5613
km	0.158
type	RCC Girder Bridge
lrpName	LRPSa
name	Ghagar Bridge ( Old )
length	69.35
condition	A
structureNr	113629
est cost	0
roadName	Gaibandah-Sunderganj-Pirgachha (Kadamtali) Road
chainage	0.158
width	9.1
constructionYear	1980
spans	3
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.33225
lon	89.55005555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113629&vRoadID=611&vSurveyYear=2004&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113629&vRoadID=611&vSurveyYear=2004&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113629&vRoadID=611&vSurveyYear=2004&vSubdivID=294
