road	Z3603
km	10.776
type	Slab Culvert
lrpName	LRP010d
name	KARIM GANJ(4)
length	1.2
condition	A
structureNr	112862
est cost	0
roadName	Kishoreganj-Karimganj-Chamraghat-Mithamain Road
chainage	10.776
width	5.66
constructionYear	1990
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.46536111111111
lon	90.87752777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112862&vRoadID=270&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112862&vRoadID=270&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112862&vRoadID=270&vSurveyYear=2004&vSubdivID=527
