road	Z3603
km	15.18
type	RCC Girder Bridge
lrpName	LRP015b
name	Sakua Bridge
length	65.4
condition	A
structureNr	120056
est cost	0
roadName	Kishoreganj-Karimganj-Chamraghat-Mithamain Road
chainage	15.18
width	
constructionYear	
spans	
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.4698882 
lon	90.9184993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120056&vRoadID=270&vSurveyYear=2013&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120056&vRoadID=270&vSurveyYear=2013&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120056&vRoadID=270&vSurveyYear=2013&vSubdivID=527
