road	Z3603
km	12.413
type	Slab Culvert
lrpName	LRP012b
name	SOMITI
length	1.5
condition	A
structureNr	112868
est cost	0
roadName	Kishoreganj-Karimganj-Chamraghat-Mithamain Road
chainage	12.413
width	6.7
constructionYear	2000
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.463638888888887
lon	90.89336111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112868&vRoadID=270&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112868&vRoadID=270&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112868&vRoadID=270&vSurveyYear=2004&vSubdivID=527
