road	Z7610
km	36.896
type	RCC Girder Bridge
lrpName	LRP036a
name	Chunar bridge
length	13
condition	D
structureNr	119079
est cost	78
roadName	Koyra-Noabaki-Shamnagar Road
chainage	36.896
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-2
lat	22.3353052 
lon	89.1337774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119079&vRoadID=695&vSurveyYear=2013&vSubdivID=322
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119079&vRoadID=695&vSurveyYear=2013&vSubdivID=322
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119079&vRoadID=695&vSurveyYear=2013&vSubdivID=322
