road	N208
km	46.1
type	RCC Girder Bridge
lrpName	LRP046b
name	Mahmudabad Bridge
length	29.2
condition	C
structureNr	120677
est cost	4.096
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	46.1
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.7792216 
lon	91.9116944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120677&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120677&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120677&vRoadID=16&vSurveyYear=2013&vSubdivID=558
