road	N208
km	26.39
type	RCC Girder Bridge
lrpName	LRP027b
name	Motoppur Bridge
length	31.1
condition	B
structureNr	121609
est cost	0.607
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	26.39
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.6249716 
lon	91.9081667 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121609&vRoadID=16&vSurveyYear=2013&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121609&vRoadID=16&vSurveyYear=2013&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121609&vRoadID=16&vSurveyYear=2013&vSubdivID=554
