road	N208
km	58.496
type	Steel Beam & RCC Slab
lrpName	LRP058b
name	Keen Bridge
length	358
condition	D
structureNr	120682
est cost	3960
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	58.496
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	
lon	
estimated Location	error
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120682&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120682&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120682&vRoadID=16&vSurveyYear=2013&vSubdivID=558
