road	N208
km	3.478
type	PC Girder Bridge
lrpName	LRP003b
name	Monu Bridge
length	137.4
condition	B
structureNr	121583
est cost	1.004
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	3.478
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Moulavi Bazar
lat	24.4936941 
lon	91.7742216 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121583&vRoadID=16&vSurveyYear=2013&vSubdivID=554
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121583&vRoadID=16&vSurveyYear=2013&vSubdivID=554
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121583&vRoadID=16&vSurveyYear=2013&vSubdivID=554
