road	N208
km	57.089
type	Box Culvert
lrpName	LRP057b
name	KADAM TALI BOX CULVERT
length	5.6
condition	B
structureNr	100272
est cost	0.05
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	57.089
width	9.7
constructionYear	1985
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.878083333333333
lon	91.87533333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100272&vRoadID=16&vSurveyYear=2004&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100272&vRoadID=16&vSurveyYear=2004&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100272&vRoadID=16&vSurveyYear=2004&vSubdivID=558
