road	N208
km	44.53
type	RCC Girder Bridge
lrpName	LRP045a
name	Hajiganj Bridge
length	28.8
condition	A
structureNr	120675
est cost	0.01
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	44.53
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.7693882 
lon	91.9140833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120675&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120675&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120675&vRoadID=16&vSurveyYear=2013&vSubdivID=558
