road	N208
km	40.854
type	RCC Girder Bridge
lrpName	LRP041c
name	Kutalpur Bridge
length	12
condition	B
structureNr	120672
est cost	1
roadName	Moulvibazar-Rajnagar-Fenchuganj-Sylhet Road
chainage	40.854
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.74372874596623
lon	91.92272529437147
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120672&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120672&vRoadID=16&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120672&vRoadID=16&vSurveyYear=2013&vSubdivID=558
