road	Z1601
km	13.642
type	Truss with Steel Deck
lrpName	LRP013d
name	Laxmichori Bazar Bridge
length	93.3
condition	A
structureNr	121588
est cost	0
roadName	Manikchahri-Laksmichhari Road
chainage	13.642
width	
constructionYear	
spans	
zone	Chittagong
circle	Khagrachari
division	Khagrachari
sub-division	Dighinala
lat	22.799333 
lon	91.90975 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121588&vRoadID=361&vSurveyYear=2013&vSubdivID=567
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121588&vRoadID=361&vSurveyYear=2013&vSubdivID=567
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121588&vRoadID=361&vSurveyYear=2013&vSubdivID=567
