road	R556
km	10.637
type	RCC Girder Bridge
lrpName	LRP010a
name	Valua Bridge
length	23.5
condition	A
structureNr	119440
est cost	0
roadName	Mithapukur-Shahebganj-Maddahpara-Fulbaria Road
chainage	10.637
width	
constructionYear	
spans	
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.5671382 
lon	89.1811938 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119440&vRoadID=131&vSurveyYear=2013&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119440&vRoadID=131&vSurveyYear=2013&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119440&vRoadID=131&vSurveyYear=2013&vSubdivID=287
