road	R556
km	28.12
type	RCC Girder Bridge
lrpName	LRP027a
name	Nolshisha Bridge.
length	31.59
condition	A
structureNr	119574
est cost	0
roadName	Mithapukur-Shahebganj-Maddahpara-Fulbaria Road
chainage	28.12
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.5427497 
lon	89.0337497 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119574&vRoadID=131&vSurveyYear=2013&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119574&vRoadID=131&vSurveyYear=2013&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119574&vRoadID=131&vSurveyYear=2013&vSubdivID=297
