road	R556
km	24.328
type	RCC Girder Bridge
lrpName	LRP024a
name	Madhyapara Bridge
length	76.08
condition	A
structureNr	119572
est cost	0
roadName	Mithapukur-Shahebganj-Maddahpara-Fulbaria Road
chainage	24.328
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.5521111 
lon	89.0510556 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119572&vRoadID=131&vSurveyYear=2013&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119572&vRoadID=131&vSurveyYear=2013&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119572&vRoadID=131&vSurveyYear=2013&vSubdivID=297
