road	Z6019
km	16.518
type	Slab Culvert
lrpName	LRP017a
name	.
length	2.36
condition	C
structureNr	107036
est cost	6
roadName	Puthia-Arani-Bagha Road
chainage	16.518
width	4.7
constructionYear	1980
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.236666666666668
lon	88.85
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107036&vRoadID=595&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107036&vRoadID=595&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107036&vRoadID=595&vSurveyYear=2004&vSubdivID=304
