road	R549
km	8.4
type	Arch Masonry
lrpName	LRP008b
name	.
length	1.4
condition	D
structureNr	100645
est cost	1.8
roadName	Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road
chainage	8.4
width	5.55
constructionYear	1968
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	25.01861111111111
lon	88.95027777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100645&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100645&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100645&vRoadID=128&vSurveyYear=2004&vSubdivID=305
