road	R549
km	7.211
type	RCC Girder Bridge
lrpName	LRP007b
name	.
length	18.75
condition	D
structureNr	100481
est cost	66
roadName	Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road
chainage	7.211
width	4.85
constructionYear	1968
spans	3
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	25.01
lon	88.94444444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100481&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100481&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100481&vRoadID=128&vSurveyYear=2004&vSubdivID=305
