road	R549
km	7
type	Slab Culvert
lrpName	LRP007a
name	.
length	2
condition	D
structureNr	100480
est cost	0.8
roadName	Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road
chainage	7
width	5
constructionYear	1976
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	25.000833333333333
lon	88.94361111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100480&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100480&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100480&vRoadID=128&vSurveyYear=2004&vSubdivID=305
