road	R549
km	4.26
type	Slab Culvert
lrpName	LRP004a
name	.
length	1.6
condition	A
structureNr	100472
est cost	0
roadName	Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road
chainage	4.26
width	6.8
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.9875
lon	88.93277777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100472&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100472&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100472&vRoadID=128&vSurveyYear=2004&vSubdivID=305
