road	R549
km	14.096
type	Box Culvert
lrpName	LRP014b
name	.
length	3.95
condition	A
structureNr	100593
est cost	0
roadName	Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road
chainage	14.096
width	8.2
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	25.054722222222225
lon	88.98222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100593&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100593&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100593&vRoadID=128&vSurveyYear=2004&vSubdivID=305
