road	R549
km	3.855
type	Slab Culvert
lrpName	LRP003b
name	.
length	3.85
condition	C
structureNr	100470
est cost	1.2
roadName	Badalgachhi-Paharpur-Joypurhat (Khanjanpur) Road
chainage	3.855
width	4.5
constructionYear	1980
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.985277777777778
lon	88.93
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100470&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100470&vRoadID=128&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100470&vRoadID=128&vSurveyYear=2004&vSubdivID=305
