road	R603
km	23.252
type	Arch Masonry
lrpName	LRP024a
name	.
length	19
condition	B
structureNr	100293
est cost	0.15
roadName	Pabna-Paksey Nadi Bandar (EPZ) Road
chainage	23.252
width	6.1
constructionYear	1965
spans	3
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-2
lat	24.084444444444443
lon	89.04833333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100293&vRoadID=140&vSurveyYear=2004&vSubdivID=310
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100293&vRoadID=140&vSurveyYear=2004&vSubdivID=310
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100293&vRoadID=140&vSurveyYear=2004&vSubdivID=310
