road	N204
km	2.895
type	Box Culvert
lrpName	LRP003b
name	TELIAPERA SUBMARGE
length	1.5
condition	A
structureNr	104072
est cost	0
roadName	Jagadishpur-Chunarughat-Shaistaganj (old part)
chainage	2.895
width	10.55
constructionYear	1964
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.131055555555555
lon	91.35722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104072&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104072&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104072&vRoadID=12&vSurveyYear=2004&vSubdivID=552
