road	N204
km	14.587
type	Box Culvert
lrpName	LRP017a
name	CHANDRI CULVERT
length	1.65
condition	A
structureNr	104058
est cost	0
roadName	Jagadishpur-Chunarughat-Shaistaganj (old part)
chainage	14.587
width	9.5
constructionYear	1982
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.12788888888889
lon	91.464
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104058&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104058&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104058&vRoadID=12&vSurveyYear=2004&vSubdivID=552
