road	N204
km	1.49
type	Box Culvert
lrpName	LRP001d
name	NOYAHADI CULVERT
length	12.6
condition	C
structureNr	104048
est cost	3.48
roadName	Jagadishpur-Chunarughat-Shaistaganj (old part)
chainage	1.49
width	9.75
constructionYear	2004
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.139777777777777
lon	91.35133333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104048&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104048&vRoadID=12&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104048&vRoadID=12&vSurveyYear=2004&vSubdivID=552
