road	Z5559
km	0.53
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	7.6
condition	C
structureNr	115893
est cost	0.584
roadName	Balashighat-Sayedpur Road
chainage	0.53
width	4.2
constructionYear	1975
spans	1
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.321694444444443
lon	89.60452777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115893&vRoadID=615&vSurveyYear=2006&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115893&vRoadID=615&vSurveyYear=2006&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115893&vRoadID=615&vSurveyYear=2006&vSubdivID=294
