road	Z5559
km	0.835
type	Box Culvert
lrpName	LRPSb
name	.
length	3.5
condition	A
structureNr	115894
est cost	0
roadName	Balashighat-Sayedpur Road
chainage	0.835
width	4.5
constructionYear	1988
spans	1
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Gaibanda
lat	25.323944444444443
lon	89.60627777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115894&vRoadID=615&vSurveyYear=2006&vSubdivID=294
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115894&vRoadID=615&vSurveyYear=2006&vSubdivID=294
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115894&vRoadID=615&vSurveyYear=2006&vSubdivID=294
