road	N401
km	11.967
type	Slab Culvert
lrpName	LRP012a
name	TALKICULVERT
length	1
condition	A
structureNr	105102
est cost	0
roadName	Madhupur-Mymensingh Road
chainage	11.967
width	8.44
constructionYear	1990
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.67361111111111
lon	90.11402777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105102&vRoadID=24&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105102&vRoadID=24&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105102&vRoadID=24&vSurveyYear=2004&vSubdivID=535
