road	N401
km	40.264
type	Arch Masonry
lrpName	LRP040b
name	KHAKDOR 1 ARCH
length	1.5
condition	C
structureNr	105094
est cost	6
roadName	Madhupur-Mymensingh Road
chainage	40.264
width	8
constructionYear	1964
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.782694444444445
lon	90.3461111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105094&vRoadID=24&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105094&vRoadID=24&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105094&vRoadID=24&vSurveyYear=2004&vSubdivID=530
