road	R281
km	18.221
type	Baily with Steel Deck
lrpName	LRP019a
name	CHATOL GAON BAILEY WITH STEEL DECK
length	22.7
condition	D
structureNr	100113
est cost	3.68
roadName	Rajnagar-Kulaura-Juri-Baralekha-Bianibazar-Sheola-Charkhai Road
chainage	18.221
width	5.1
constructionYear	1983
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Moulavi Bazar
sub-division	Kulaura
lat	24.512888888888888
lon	92.0171111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100113&vRoadID=102&vSurveyYear=2004&vSubdivID=553
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100113&vRoadID=102&vSurveyYear=2004&vSubdivID=553
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100113&vRoadID=102&vSurveyYear=2004&vSubdivID=553
