road	Z1812
km	2.247
type	Baily with Steel Deck
lrpName	LRP002d
name	Y- junction Bridge -5
length	15
condition	A
structureNr	121700
est cost	0.015
roadName	Chimbuk-Ruma Road
chainage	2.247
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.0851663 
lon	90.2631667 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121700&vRoadID=353&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121700&vRoadID=353&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121700&vRoadID=353&vSurveyYear=2013&vSubdivID=285
