road	Z1812
km	16.38
type	Baily with Steel Deck
lrpName	LRP018e
name	Kongkhonjiri
length	32
condition	A
structureNr	103025
est cost	0
roadName	Chimbuk-Ruma Road
chainage	16.38
width	3.5
constructionYear	1988
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.059527777777777
lon	92.34616666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103025&vRoadID=353&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103025&vRoadID=353&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103025&vRoadID=353&vSurveyYear=2004&vSubdivID=285
