road	Z1812
km	17.955
type	Baily with Steel Deck
lrpName	LRP020e
name	Koikhonjhiri Bridge-12
length	21.73
condition	B
structureNr	121768
est cost	0.26
roadName	Chimbuk-Ruma Road
chainage	17.955
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	22.0633611 
lon	92.3549722 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121768&vRoadID=353&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121768&vRoadID=353&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121768&vRoadID=353&vSurveyYear=2013&vSubdivID=285
