road	N706
km	5.983
type	Box Culvert
lrpName	LRP005a
name	.
length	3.6
condition	A
structureNr	104359
est cost	0
roadName	Jessore (Daratana More)-Benapole Road
chainage	5.983
width	11
constructionYear	2002
spans	1
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.134999999999998
lon	89.16944444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104359&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104359&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104359&vRoadID=55&vSurveyYear=2004&vSubdivID=323
