road	N706
km	32.436
type	RCC Bridge
lrpName	LRP032c
name	.
length	30.05
condition	A
structureNr	105229
est cost	0
roadName	Jessore (Daratana More)-Benapole Road
chainage	32.436
width	10
constructionYear	2002
spans	3
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.053611111111113
lon	88.93555555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105229&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105229&vRoadID=55&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105229&vRoadID=55&vSurveyYear=2004&vSubdivID=323
