road	N4
km	134.572
type	RCC Girder Bridge
lrpName	LRP133a
name	Narayanpur Bridge
length	37.8
condition	A
structureNr	121069
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	134.572
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-1
lat	24.7890274 
lon	89.9346663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121069&vRoadID=23&vSurveyYear=2013&vSubdivID=524
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121069&vRoadID=23&vSurveyYear=2013&vSubdivID=524
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121069&vRoadID=23&vSurveyYear=2013&vSubdivID=524
