road	N4
km	44.27
type	RCC Girder Bridge
lrpName	LRP044a
name	JAMOKI BRIDGE
length	47.7
condition	B
structureNr	106999
est cost	0.4
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	44.27
width	8.9
constructionYear	1964
spans	2
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.15122222222222
lon	90.01880555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106999&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106999&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106999&vRoadID=23&vSurveyYear=2004&vSubdivID=536
