road	N4
km	19.536
type	PC Girder Bridge
lrpName	LRP019b
name	Railway Flyover
length	435.3
condition	A
structureNr	121315
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	19.536
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.0618611 
lon	90.2209716 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121315&vRoadID=23&vSurveyYear=2013&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121315&vRoadID=23&vSurveyYear=2013&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121315&vRoadID=23&vSurveyYear=2013&vSubdivID=514
