road	N4
km	85.38
type	RCC Girder Bridge
lrpName	LRP084b
name	Dhopajani Bridge
length	24.95
condition	B
structureNr	120947
est cost	0.03
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	85.38
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.4154722 
lon	89.9917774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120947&vRoadID=23&vSurveyYear=2013&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120947&vRoadID=23&vSurveyYear=2013&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120947&vRoadID=23&vSurveyYear=2013&vSubdivID=535
