road	N4
km	32.009
type	PC Girder Bridge
lrpName	LRP031b
name	Dewhata Bridge-2
length	50.6
condition	B
structureNr	120635
est cost	0.029
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	32.009
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.098226829411765
lon	90.11450561764705
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120635&vRoadID=23&vSurveyYear=2013&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120635&vRoadID=23&vSurveyYear=2013&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120635&vRoadID=23&vSurveyYear=2013&vSubdivID=536
