road	N4
km	75.411
type	RCC Girder Bridge
lrpName	LRP074c
name	Dhunail Bridge
length	45.8
condition	C
structureNr	120676
est cost	6.265
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	75.411
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.3563333 
lon	89.940833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120676&vRoadID=23&vSurveyYear=2013&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120676&vRoadID=23&vSurveyYear=2013&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120676&vRoadID=23&vSurveyYear=2013&vSubdivID=537
