road	N4
km	55.148
type	Box Culvert
lrpName	LRP054c
name	KHUDRAMPUR CUVLERT
length	5.06
condition	A
structureNr	107065
est cost	2
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	55.148
width	12.5
constructionYear	1996
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	22.224916666666665
lon	89.96177777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107065&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107065&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107065&vRoadID=23&vSurveyYear=2004&vSubdivID=536
