road	N4
km	76.222
type	RCC Girder Bridge
lrpName	LRP075a
name	Bagutia Bridge
length	86.75
condition	A
structureNr	120683
est cost	0.181
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	76.222
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.3605278 
lon	89.9468886 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120683&vRoadID=23&vSurveyYear=2013&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120683&vRoadID=23&vSurveyYear=2013&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120683&vRoadID=23&vSurveyYear=2013&vSubdivID=537
