road	N4
km	72.502
type	PC Girder Bridge
lrpName	LRP071b
name	BARO PC GIDER BRIDGE
length	26
condition	A
structureNr	107091
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	72.502
width	8.8
constructionYear	1982
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.356222222222225
lon	89.94069444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107091&vRoadID=23&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107091&vRoadID=23&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107091&vRoadID=23&vSurveyYear=2004&vSubdivID=537
