road	N4
km	61.142
type	Box Culvert
lrpName	LRP060b
name	BILGARENI
length	5
condition	A
structureNr	107089
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	61.142
width	12.5
constructionYear	1999
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.271555555555555
lon	89.93688888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107089&vRoadID=23&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107089&vRoadID=23&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107089&vRoadID=23&vSurveyYear=2004&vSubdivID=537
