road	N4
km	58.228
type	Box Culvert
lrpName	LRP058a
name	NOGARJOLY BOX CULVERT
length	10.7
condition	A
structureNr	107076
est cost	0.3
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	58.228
width	17.7
constructionYear	1998
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.24491666666667
lon	89.93975
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107076&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107076&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107076&vRoadID=23&vSurveyYear=2004&vSubdivID=536
