road	N4
km	8.542
type	Box Culvert
lrpName	LRP008b
name	.
length	10
condition	A
structureNr	117908
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	8.542
width	10
constructionYear	1996
spans	2
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Tongi
lat	24.014722222222222
lon	90.30738888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117908&vRoadID=23&vSurveyYear=2006&vSubdivID=514
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117908&vRoadID=23&vSurveyYear=2006&vSubdivID=514
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117908&vRoadID=23&vSurveyYear=2006&vSubdivID=514
