road	N4
km	32.009
type	PC Girder Bridge
lrpName	LRP031b
name	DAWAYAHAT-3
length	50.4
condition	A
structureNr	107030
est cost	0
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	32.009
width	10
constructionYear	2002
spans	2
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.09744444444444
lon	90.11497222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107030&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107030&vRoadID=23&vSurveyYear=2004&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107030&vRoadID=23&vSurveyYear=2004&vSubdivID=536
