road	N4
km	31.183
type	PC Girder Bridge
lrpName	LRP030b
name	Dewhata Bridge
length	48.8
condition	C
structureNr	120633
est cost	0.068
roadName	Joydebpur-Tangail-Jamalpur Road
chainage	31.183
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Mirzapur
lat	24.0959441 
lon	90.1371941 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120633&vRoadID=23&vSurveyYear=2013&vSubdivID=536
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120633&vRoadID=23&vSurveyYear=2013&vSubdivID=536
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120633&vRoadID=23&vSurveyYear=2013&vSubdivID=536
