road	Z7715
km	0.02
type	RCC Girder Bridge
lrpName	LRPSa
name	C.O office more Bridge
length	22.85
condition	C
structureNr	120868
est cost	0
roadName	Pirojpur-Nazirpur By-Pass Road
chainage	0.02
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.579416 
lon	89.9799993 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120868&vRoadID=793&vSurveyYear=2013&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120868&vRoadID=793&vSurveyYear=2013&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120868&vRoadID=793&vSurveyYear=2013&vSubdivID=338
