road	Z1013
km	0.025
type	Box Culvert
lrpName	LRPSa
name	.
length	2.3
condition	A
structureNr	118142
est cost	0
roadName	Tonkabati-Baro Aulia Road
chainage	0.025
width	9.7
constructionYear	1989
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	21.989833333333333
lon	92.20508333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118142&vRoadID=357&vSurveyYear=2006&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118142&vRoadID=357&vSurveyYear=2006&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118142&vRoadID=357&vSurveyYear=2006&vSubdivID=286
