road	R360
km	0.851
type	Box Culvert
lrpName	LRP001a
name	CHARPUL BOX CULVERT
length	9
condition	C
structureNr	104591
est cost	5
roadName	Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road
chainage	0.851
width	10.2
constructionYear	1980
spans	2
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Nandail
lat	24.75872222222222
lon	90.4575
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104591&vRoadID=113&vSurveyYear=2004&vSubdivID=528
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104591&vRoadID=113&vSurveyYear=2004&vSubdivID=528
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104591&vRoadID=113&vSurveyYear=2004&vSubdivID=528
