road	R360
km	84.85
type	Box Culvert
lrpName	LRP085a
name	KOLIADI BOX CULVERT
length	4.6
condition	A
structureNr	104682
est cost	3
roadName	Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road
chainage	84.85
width	12.2
constructionYear	1981
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Bhairab
lat	24.260916666666667
lon	90.79141666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104682&vRoadID=113&vSurveyYear=2004&vSubdivID=526
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104682&vRoadID=113&vSurveyYear=2004&vSubdivID=526
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104682&vRoadID=113&vSurveyYear=2004&vSubdivID=526
