road	R360
km	64.968
type	Box Culvert
lrpName	LRP065b
name	CHARKUSHUMPUR BOX CULVERT
length	1.9
condition	C
structureNr	104685
est cost	3.3
roadName	Mymensingh (Raghurampur)-Kishoreganj (Battali)-Bhairab (Bazar) Road
chainage	64.968
width	9.75
constructionYear	1965
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.42677777777778
lon	90.7478888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104685&vRoadID=113&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104685&vRoadID=113&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104685&vRoadID=113&vSurveyYear=2004&vSubdivID=527
