road	N805
km	58.83
type	Box Culvert
lrpName	LRP058b
name	.
length	6.9
condition	A
structureNr	108791
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	58.83
width	15.4
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	23.06638888888889
lon	89.76694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108791&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108791&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108791&vRoadID=64&vSurveyYear=2004&vSubdivID=343
