road	N805
km	76.127
type	Box Culvert
lrpName	LRP076a
name	.
length	3.6
condition	A
structureNr	108861
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	76.127
width	13.6
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	22.95777777777778
lon	89.82277777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108861&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108861&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108861&vRoadID=64&vSurveyYear=2004&vSubdivID=343
