road	N805
km	72.455
type	PC Girder Bridge
lrpName	LRP072a
name	Mandartola Bridge
length	35
condition	A
structureNr	120724
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	72.455
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	22.990833 
lon	89.830416 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120724&vRoadID=64&vSurveyYear=2013&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120724&vRoadID=64&vSurveyYear=2013&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120724&vRoadID=64&vSurveyYear=2013&vSubdivID=343
