road	N805
km	28.607
type	Box Culvert
lrpName	LRP028c
name	.
length	1.5
condition	A
structureNr	108536
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	28.607
width	17.2
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.26861111111111
lon	89.77277777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108536&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108536&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108536&vRoadID=64&vSurveyYear=2004&vSubdivID=344
