road	N805
km	68.824
type	Box Culvert
lrpName	LRP068b
name	.
length	13.4
condition	A
structureNr	108833
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	68.824
width	12.9
constructionYear	2000
spans	2
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	23.018055555555556
lon	89.8425
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108833&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108833&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108833&vRoadID=64&vSurveyYear=2004&vSubdivID=343
