road	N805
km	27.636
type	Box Culvert
lrpName	LRP027b
name	.
length	4.7
condition	A
structureNr	108530
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	27.636
width	13.6
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.273333333333333
lon	89.78083333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108530&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108530&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108530&vRoadID=64&vSurveyYear=2004&vSubdivID=344
